Age,Workclass,fnlwgt,Education_num,Marital_status,Occupation,Relationship,Race,Gender,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income
1.266666667,4,0.348739,15,2,10,0,4,1,0,0,1.5,39,0
0.666666667,0,0.235442,10,4,0,3,4,1,0,0,0.875,39,0
0.7,4,0.034506,9,5,8,3,4,0,0,0,0.875,39,0
1.333333333,4,0.346964,9,0,13,4,4,0,0,0,1,39,0
1.533333333,4,0.192208,6,2,3,0,4,1,0,0,1.125,39,0
0.7,4,0.305874,10,2,3,0,4,1,0,0,1.35,39,0
1.166666667,6,0.46289,6,2,14,0,2,1,0,0,1.25,39,0
1.3,4,0.089508,13,2,12,0,4,1,0,0,1,39,0
1.266666667,6,0.200153,9,2,3,0,4,1,0,0,1.5,39,0
1,4,0.179446,9,5,1,4,4,0,0,0,1,39,0
0.933333333,4,0.208965,5,4,7,4,3,1,0,0,1,26,0
1.066666667,4,0.040142,13,2,4,0,4,1,0,0,1,39,1
1.533333333,6,0.057452,11,2,3,0,4,1,0,0,1,39,1
1.333333333,4,0.327573,11,2,3,0,4,1,0,0,1,39,0
1.566666667,4,0.151267,9,2,7,5,2,0,1.5024,0,1,39,1
1.466666667,4,0.265266,6,2,14,0,4,1,0,0,1,39,0
1.266666667,4,0.203836,9,2,12,0,4,1,0.3464,0,1,4,0
1.7,0,0.163998,9,3,0,1,4,1,0,0,0.5,39,1
1.533333333,6,0.028281,13,2,5,0,4,1,0,0,1,39,1
1.7,4,0.293196,16,2,10,0,4,1,1.5024,0,1.5,20,1
1.5,4,0.214627,16,6,10,4,4,1,1.502,0,1,20,1
0.666666667,4,0.368852,10,4,8,3,4,0,0,0,0.5,39,0
1.466666667,4,0.353396,13,2,10,0,4,1,0,0,1.125,39,0
1.1,4,0.161745,11,2,5,0,4,1,0,0,1.125,39,0
0.6,4,0.097963,9,4,8,3,4,0,0,0,0.75,39,0
2.033333333,5,0.156542,15,5,10,1,4,1,0,0,1,39,1
1.666666667,7,0.198103,13,4,4,1,4,0,0,0,1,39,0
1.566666667,1,0.055377,9,4,7,3,2,1,0,0,1,39,0
1.133333333,4,0.17373,13,2,4,0,4,1,0,0,1.25,39,1
1.766666667,4,0.374588,9,2,14,0,2,1,0,0,1.5,39,0
1.3,6,0.17433,10,2,3,0,4,1,0,0,1,39,0
1.933333333,4,0.078141,9,2,3,0,4,1,0,0,1,39,1
2.2,0,0.190324,9,2,0,0,2,1,0,0,0.45,39,0
0.866666667,4,0.03135,7,4,5,1,4,1,0,0,1.25,39,0
1.366666667,4,0.243607,3,2,1,0,4,1,0,0,1,26,0
1.566666667,2,0.134671,10,2,4,0,4,1,0,0,1,39,0
1.033333333,4,0.197023,11,2,7,0,0,1,0,0,1,39,0
1.733333333,4,0.117674,10,2,4,0,4,1,0,0,1,39,1
0.966666667,4,0.169815,12,2,12,0,4,1,0,0,1.25,39,1
1.433333333,4,0.598606,5,5,6,4,2,0,0,0,1.25,39,0
1.4,1,0.122861,14,2,4,0,4,1,0,0,1,39,1
1.166666667,4,0.166235,10,4,7,1,2,0,0,0,0.75,39,0
1.366666667,4,0.187821,9,2,7,0,4,1,0.2885,0,1,39,0
1.133333333,4,0.34094,13,2,12,0,4,1,0.7298,0,1.5,39,1
1.733333333,6,0.194791,10,2,3,0,4,1,0,0,1,39,0
2.033333333,4,0.231323,10,2,3,0,4,1,0,0,1,39,0
1.3,2,0.305597,9,5,4,4,4,1,0,0,1,39,0
0.633333333,4,0.025429,10,4,12,1,4,0,0,0,0.625,39,0
1.533333333,7,0.192779,13,2,4,0,4,1,0.7688,0,1,39,1
1.3,4,0.346478,10,4,4,1,4,1,0,0,1.125,39,0
0.733333333,4,0.341368,10,4,8,1,4,1,0,0,1.25,39,0
1,7,0.295612,9,5,1,1,4,0,0,0,1,39,0
1.333333333,4,0.168936,11,0,8,1,4,0,0,0,0.8,39,0
1.433333333,4,0.218558,13,3,10,1,4,1,0.3325,0,1,39,0
1.233333333,4,0.336598,3,2,5,0,4,1,0,0,0.9,26,0
0.766666667,4,0.308205,12,4,8,3,4,1,0,0,0.5,39,0
1.3,2,0.357173,12,0,10,1,4,1,0,0,1.475,39,0
1.8,4,0.457237,14,2,12,0,4,1,0,0,1,39,0
1.533333333,5,0.284799,10,2,12,0,4,1,0,0,1.5,39,0
0.666666667,4,0.179423,10,4,14,3,4,0,0,0,1,39,0
1.666666667,6,0.363405,13,2,13,5,4,0,0,0,1.25,39,1
0.566666667,4,0.139183,6,4,12,3,4,0,0,0,0.375,39,0
1.2,4,0.203482,9,2,7,0,4,1,0,0,1,39,0
1.233333333,4,0.112554,9,2,12,0,4,1,0,0,1.125,39,0
1.766666667,4,0.099476,9,0,8,1,4,0,0,0,0.95,39,0
1.666666667,4,0.09369,9,2,14,0,4,1,0,0,1,39,1
1.266666667,4,0.220585,9,2,3,0,4,1,0,0,1,39,0
2.1,6,0.194638,9,2,3,0,4,1,0,0,0.8,39,0
1.766666667,4,0.154785,9,2,3,0,4,1,0,0,1.25,39,1
1.333333333,0,0.162108,13,0,0,1,4,0,0,0,1.25,39,0
0.766666667,5,0.214542,10,4,10,1,4,1,0,0,1.25,39,0
0.666666667,4,0.161922,9,4,6,1,4,1,0,0,1.075,39,0
1.533333333,4,0.20794,10,2,3,0,2,1,0,0,1,39,1
0.933333333,4,0.259351,6,4,8,2,0,1,0,0,1,26,0
1.966666667,4,0.208395,14,0,10,1,4,1,0,0,1.25,39,0
1.366666667,4,0.116391,13,2,4,0,4,1,0,0,1,39,1
1.1,4,0.239781,1,2,5,0,4,1,0,0,1,26,0
1.866666667,4,0.174351,8,2,3,0,4,1,0,0,1,22,0
1.666666667,6,0.044368,9,2,12,0,4,1,1.5024,0,1.375,8,1
1.033333333,2,0.188798,13,4,4,1,4,0,0,0,1.25,39,0
1.366666667,4,0.050122,11,0,12,3,4,1,0,0,1.25,39,0
1.266666667,4,0.111398,13,2,10,5,4,0,0.7688,0,1,39,1
0.833333333,7,0.152035,12,4,1,3,4,0,0,0,1,39,0
0.6,0,0.139003,9,4,0,2,3,0,0,0,0.3,39,0
1.633333333,2,0.249289,13,0,10,4,2,0,0,0,1,39,0
1.3,4,0.257726,10,4,7,3,4,1,0,0,1,39,0
0.733333333,0,0.113175,10,4,0,3,4,0,0,0,0.5,39,0
0.7,4,0.151158,10,4,10,3,4,0,0,0,0.625,39,0
1.166666667,4,0.465326,13,2,12,0,4,1,0,0,1,39,0
0.7,0,0.356772,9,4,0,4,4,0,0,0,1,39,0
1.266666667,4,0.364782,9,2,3,0,4,1,0,0,1,39,1
1.833333333,4,0.198385,4,6,8,4,4,0,0,0,0.5,0,0
1.033333333,4,0.329301,9,0,14,1,4,1,0,0,1.375,39,0
0.566666667,5,0.254859,7,4,10,3,4,1,0,0,0.5,39,0
1.033333333,4,0.203488,13,2,1,0,4,1,0.7298,0,1.25,39,1
0.833333333,2,0.2228,13,4,10,1,4,1,0,0,1,39,0
1.3,4,0.096452,14,2,4,0,4,1,0,0,1.375,39,1
1.666666667,4,0.17005,4,2,7,0,4,1,0,0,1,39,0
1.266666667,2,0.11658,13,2,10,5,4,0,0,0,0.5,39,1
1.666666667,4,0.400004,10,2,12,0,4,1,0,0,1.5,39,0
2.1,4,0.183608,6,2,4,0,4,1,0,0,1,39,0
1.033333333,4,0.194055,9,2,14,0,4,1,0,0,1.25,39,0
0.766666667,4,0.210443,13,4,10,3,4,0,0,0,1,39,0
0.6,4,0.043272,10,4,8,3,4,1,0,0,0.5,39,0
1.433333333,2,0.108945,13,0,10,4,4,0,0,0,1.2,39,0
1.133333333,4,0.114691,10,2,4,0,4,1,0,0,1.25,39,1
0.6,4,0.304169,7,4,12,3,4,1,0,0,0.875,39,0
1.533333333,4,0.503923,9,2,7,0,2,1,0.4386,0,1,39,1
1.166666667,4,0.340428,13,4,12,4,4,0,0,0,1,39,1
1.533333333,7,0.106705,14,4,4,1,4,0,0,0,0.95,39,0
1.966666667,4,0.146391,11,2,13,0,4,1,0.7298,0,1,39,1
1.033333333,4,0.235389,4,4,6,1,4,0,0,0,0.75,32,0
0.9,4,0.039665,9,0,12,4,4,0,0,0,0.925,39,0
1.366666667,4,0.113823,14,2,10,0,4,1,0,0,1,9,0
1.4,4,0.217826,9,4,3,3,2,1,0,0,1,0,0
1.833333333,4,0.349304,13,2,4,0,4,1,0,0,1,39,1
1.133333333,0,0.197688,9,4,0,1,2,0,0,0,1,39,0
1.466666667,4,0.054507,9,4,7,1,4,0,0,0,1,39,0
0.866666667,4,0.117833,13,4,4,1,4,0,0,0.1669,1.25,39,0
1.2,4,0.163396,11,2,10,5,4,0,0,0,1,39,1
2.3,4,0.088566,5,2,8,0,4,1,0.1424,0,0.875,39,0
1.1,4,0.323619,10,4,1,4,4,0,0,0,1,39,0
1,4,0.075755,11,2,10,0,4,1,0,0,1,39,0
1.166666667,4,0.148903,9,2,8,5,4,0,0,0,0.4,39,1
0.833333333,4,0.040915,13,4,4,1,4,0,0,0,1,39,1
0.7,4,0.182606,10,4,8,3,2,1,0,0,1,0,0
0.6,4,0.131033,7,4,8,2,2,1,0,0,0.375,39,0
1.166666667,6,0.168475,10,2,3,0,4,1,0,0,1.5,39,1
0.666666667,4,0.121568,9,2,6,0,4,1,0,0,1.25,39,0
0.866666667,4,0.139098,14,2,10,0,4,1,0.5013,0,1,39,0
1.533333333,4,0.357338,13,2,13,0,4,1,0,0,1,39,0
1.033333333,4,0.283268,13,4,10,4,4,0,0,0,0.9,39,0
1.333333333,4,0.572751,15,2,3,0,4,1,0.5178,0,1,26,1
1.333333333,4,0.315321,9,0,4,4,4,0,0,0.0625,1.3,39,0
1.033333333,4,0.120461,13,4,4,1,4,0,0,0,1,39,0
1.066666667,6,0.065278,16,2,4,0,4,1,0,0,1,39,0
0.766666667,6,0.208503,10,0,1,3,4,1,0,0,1,39,0
0.833333333,2,0.112835,14,4,11,1,4,1,0,0,1,39,0
1.233333333,4,0.265038,10,2,14,0,4,1,0,0,1.25,39,0
0.6,4,0.089478,10,4,12,3,4,0,0,0,0.5,39,0
1.833333333,4,0.276229,9,6,12,1,4,0,0,0,0.95,39,0
1.733333333,4,0.366232,5,0,3,4,4,0,0,0,1,5,0
0.866666667,4,0.152035,9,4,1,3,4,0,0,0,1,39,0
1.233333333,4,0.205339,10,4,13,1,4,1,0,0,1,39,1
1.3,4,0.075995,9,0,4,4,4,0,0,0,1.125,39,0
2.066666667,6,0.192236,13,0,10,1,4,0,0,0,1,39,1
0.633333333,0,0.188618,10,4,0,3,4,0,0,0,0.625,39,0
1.566666667,4,0.229737,9,2,3,0,4,1,0,0,1.125,39,1
1.7,2,0.199688,13,2,11,0,4,1,0,0,1,39,1
1.833333333,4,0.052953,9,0,8,4,4,0,0,0,1,39,0
1,4,0.221043,9,2,3,0,4,1,0,0,0.875,39,0
1.966666667,1,0.115389,10,2,3,0,4,1,0,0,0.9,39,0
1.5,6,0.204205,6,2,3,0,4,1,0,0,1.625,39,0
1.733333333,4,0.338816,10,2,4,0,4,1,1.5024,0,1.125,39,1
0.7,4,0.197387,9,4,6,3,4,1,0,0,0.5,39,0
1.033333333,4,0.042485,9,2,7,0,4,1,0,0,1.375,39,0
0.966666667,4,0.367706,10,4,1,3,2,1,0,0,1,39,0
0.8,4,0.102493,9,2,6,0,4,1,0,0,1,39,0
0.566666667,4,0.263746,6,4,8,3,4,1,0,0,0.6,39,0
1.566666667,4,0.115358,9,0,7,1,2,0,0,0,1,39,0
1.533333333,4,0.18968,10,2,12,0,4,1,0,0,1.25,39,1
1.066666667,0,0.282622,9,0,0,4,4,0,0,0,0.7,39,0
1.133333333,4,0.127651,6,4,5,1,4,1,0,0,1.1,0,0
2.1,4,0.230823,8,2,14,0,4,1,0,0,1,5,0
0.7,4,0.300812,10,4,8,3,4,1,0,0,0.625,39,0
0.6,4,0.174732,9,4,8,2,2,1,0,0,0.9,39,0
1.633333333,7,0.18371,16,2,4,0,4,1,0,0,1.25,39,1
2.7,6,0.137018,9,6,1,1,4,0,0,0,0.5,39,0
1.2,5,0.213008,12,2,4,0,4,1,0,0,1,39,1
1.566666667,4,0.357848,9,2,3,0,4,1,0,0,1,39,1
1.2,4,0.165799,14,2,12,0,4,1,0,0,1.25,39,1
1.3,6,0.188571,11,2,5,0,4,1,0,0,1.5,39,0
1.533333333,4,0.097883,13,4,12,1,4,0,0,0,0.875,39,0
1.433333333,2,0.105862,10,2,1,5,4,0,0,0.1902,1,39,1
1.3,2,0.057424,13,0,1,4,4,0,0,0,0.875,39,0
0.966666667,4,0.151476,10,5,12,1,4,0,0,0,1,39,0
0.766666667,4,0.129583,9,4,6,3,2,0,0,0,0.4,39,0
1.9,4,0.18092,6,2,3,0,4,1,0,0,1.075,39,0
1.266666667,6,0.182416,9,4,12,4,2,0,0,0,1.05,39,0
0.833333333,4,0.251915,13,4,12,3,4,0,0,0,1,39,0
1.3,2,0.187127,10,2,4,0,4,1,0,0,1,39,0
0.8,4,0.069045,10,4,12,1,2,1,0,0,1,23,0
1.866666667,4,0.192869,14,2,3,0,4,1,0,0.1977,1.1,39,1
1.3,4,0.074163,8,0,12,1,4,0,0,0,1,39,0
0.766666667,4,0.060847,11,4,12,4,4,0,0,0,1.5,39,0
0.566666667,0,0.213055,7,4,0,1,3,0,0,0,0.5,39,0
2.233333333,6,0.116057,9,0,4,1,4,0,0.3273,0,0.4,39,0
1.366666667,4,0.082393,13,4,1,1,1,1,0,0,1.25,39,0
0.8,2,0.134181,13,4,10,3,4,0,0,0,1.25,39,0
1.7,4,0.15991,13,0,4,1,2,1,1.052,0,1,39,1
1,5,0.11757,9,0,8,1,4,0,0,0,1.5,39,0
1.566666667,5,0.214169,9,2,5,0,4,1,1.5024,0,1,39,1
1.866666667,4,0.056331,9,4,7,1,4,1,0,0,0.8,39,0
1.7,4,0.035576,9,0,3,1,4,1,0,0,0.95,39,0
1.9,6,0.149168,10,2,4,0,4,1,0,0,1.375,39,0
1.133333333,4,0.157165,10,0,8,4,4,0,0,0,1,39,0
0.8,4,0.27813,13,4,10,1,4,1,0,0,1,39,0
1.9,4,0.2572,9,2,7,0,4,1,0,0,1,39,0
1.266666667,4,0.283122,9,2,7,0,4,1,0,0,1,39,1
0.766666667,4,0.580248,9,4,13,1,4,0,0,0,1,39,0
1.166666667,4,0.230054,4,2,7,0,4,1,0,0,1,26,0
1.933333333,4,0.519006,9,2,3,0,4,1,0,0,1.3,39,0
0.633333333,0,0.037332,9,4,0,3,4,0,0.1055,0,0.3,39,0
0.633333333,0,0.365871,4,4,0,1,4,1,0,0,1,26,0
2.266666667,7,0.235882,16,2,10,0,4,1,0,0.2377,1.5,39,1
1.433333333,4,0.336513,10,2,4,0,4,1,0,0.1902,1,39,1
0.566666667,4,0.115551,7,4,8,3,4,0,0,0,0.5,39,0
1.766666667,7,0.050048,16,2,10,0,4,1,0.7688,0,1.25,39,1
1.233333333,5,0.382802,16,2,10,0,2,1,0,0,2.475,39,1
0.7,0,0.180303,13,4,0,1,1,1,0,0,0.625,0,0
2.1,4,0.106023,9,2,3,0,4,1,0,0,1,39,1
1.033333333,4,0.332379,10,3,14,4,4,1,0,0,1.25,39,0
0.966666667,4,0.095465,9,2,8,0,4,1,0,0,1,39,0
1.433333333,2,0.096102,10,2,11,0,4,1,0,0.1887,1,39,1
0.9,4,0.03644,15,4,10,1,4,0,0,0,1.625,39,1
0.833333333,6,0.209384,9,4,8,2,4,1,0,0,0.8,39,0
0.933333333,4,0.050814,9,4,10,1,4,0,0,0,1,39,0
1.8,4,0.143865,9,0,12,4,4,0,0,0,0.875,39,0
2.466666667,0,0.104661,10,6,0,1,4,0,0,0,0.3,39,0
1.033333333,2,0.050442,10,4,4,3,0,0,0,0,0.8,39,0
0.766666667,4,0.236601,10,4,13,1,4,1,0,0,1.2,39,0
0.633333333,4,0.100999,13,4,10,3,4,0,0,0,0.75,39,0
1.3,0,0.362685,1,6,0,1,4,0,0,0,0.5,8,0
2.033333333,6,0.032423,9,2,5,5,4,0,2.204,0,1,39,0
1.966666667,0,0.154236,9,2,0,5,4,0,0.7688,0,1,39,1
0.9,5,0.153546,11,2,8,5,4,0,0,0,0.9,39,1
0.633333333,4,0.182355,10,4,1,3,2,0,0,0,0.5,39,0
0.766666667,0,0.191444,9,4,0,3,4,1,0,0,1,39,0
0.833333333,2,0.044216,9,0,1,1,0,0,0,0,0.875,39,0
1.333333333,4,0.097688,10,2,13,0,4,1,0,0,1.2,39,1
1.766666667,4,0.209022,7,0,8,1,4,0,0,0,0.925,39,0
1.066666667,4,0.096016,13,4,10,1,4,1,0,0,1.125,39,0
2.4,6,0.052138,16,2,10,0,4,1,0,0.2392,0.625,39,1
2.033333333,4,0.159046,4,2,14,0,4,1,0,0,1,39,0
1.4,4,0.138634,9,2,12,0,4,1,0,0,1,39,0
0.566666667,4,0.130125,6,4,8,3,0,0,0.1055,0,0.5,39,0
2.433333333,4,0.247355,9,2,14,0,4,1,0,0,0.4,2,0
1.366666667,6,0.227065,10,5,3,1,4,1,0,0,1,39,0
0.766666667,4,0.244771,10,4,7,3,2,0,0,0,0.5,23,0
0.766666667,4,0.215616,9,4,10,1,4,0,0,0,1,2,0
2.166666667,4,0.386672,11,2,1,0,4,1,0,0,0.375,39,0
1.5,5,0.177543,9,2,12,5,4,0,0,0,1.25,39,0
1.733333333,1,0.617021,13,2,13,0,2,1,0.7688,0,1,39,1
0.8,2,0.117109,13,4,1,3,2,0,0,0,0.675,39,0
0.766666667,4,0.37355,11,2,3,0,4,1,0,0,1,39,0
1,4,0.019847,10,0,13,3,4,0,0,0,1,39,0
0.866666667,4,0.18959,13,4,4,1,4,1,0,0,1,39,0
1.233333333,6,0.058343,9,0,5,4,4,1,0,0,1.4,39,0
0.566666667,4,0.354201,9,4,8,3,4,1,0,0,1,39,0
1.033333333,4,0.119422,9,2,12,0,4,1,0,0,1,39,0
1.733333333,4,0.363405,9,5,1,2,4,0,0,0,1,39,0
2.1,4,0.181863,13,4,12,1,4,1,0,0,0.675,39,0
0.9,4,0.194472,9,4,9,1,4,0,0,0,1.5,39,0
1.033333333,4,0.247328,5,2,7,0,4,1,0.3137,0,1,26,0
2.366666667,6,0.130731,9,6,1,1,4,0,0,0,0.875,39,0
1.166666667,4,0.23691,13,2,4,0,4,1,0,0,1.5,39,0
1.466666667,4,0.378251,9,2,1,5,4,0,0,0,0.95,39,0
1.2,4,0.12076,14,2,10,0,1,1,0,0,1,3,0
0.733333333,4,0.203182,13,4,4,2,4,0,0,0,0.5,39,0
1.066666667,4,0.130304,9,2,10,0,4,1,0,0.1485,1.2,39,0
1,2,0.352542,13,0,10,4,4,0,0,0,1,39,0
2,0,0.191024,9,2,0,0,4,1,0,0,1,39,0
0.833333333,4,0.197728,10,4,1,3,4,0,0,0,1,39,0
2.533333333,4,0.316185,4,6,11,1,4,0,0,0,0.3,39,0
1.366666667,4,0.089226,9,0,3,1,4,1,0,0,1,39,0
0.866666667,4,0.292353,4,2,7,0,3,1,0,0,1,39,0
1.5,4,0.30457,8,2,7,0,1,1,0,0,1,0,0
1.066666667,4,0.180296,10,0,1,4,4,0,0,0,1,39,0
0.733333333,4,0.361487,9,4,3,1,4,1,0,0,1,39,0
1.3,4,0.21849,13,2,12,0,4,1,0,0.1848,1,39,1
2.1,6,0.231777,13,4,14,1,4,1,0,0,1,39,0
0.766666667,4,0.189832,12,4,14,4,4,0,0,0,1,39,0
2.033333333,4,0.232308,6,2,7,0,4,1,0,0,1,39,0
1.033333333,7,0.033308,11,2,3,0,4,1,0,0,1,39,0
0.833333333,4,0.333677,5,2,7,0,4,1,0,0,1.125,39,0
1.1,4,0.170651,9,4,8,3,4,0,0.1055,0,1,39,0
1.3,4,0.343403,9,2,12,5,4,0,0,0,0.9,39,0
1.766666667,4,0.166386,13,2,7,5,1,0,0,0,1,3,0
0.866666667,1,0.048099,13,4,4,1,4,0,0,0,1,39,0
0.7,4,0.143062,10,4,8,3,4,1,0,0,0.8,39,0
0.6,4,0.104704,9,4,1,3,2,1,0,0,1,39,0
1.133333333,4,0.030497,13,2,4,0,4,1,1.5024,0,1.5,39,1
1.466666667,7,0.174325,14,2,10,0,2,1,0.7688,0,1,39,1
1.033333333,4,0.286675,9,0,3,3,4,1,0,0,1.25,39,0
1.466666667,4,0.059474,9,2,14,0,4,1,0,0,1,39,1
1.4,4,0.378384,15,2,10,0,4,1,0,0.1902,1.5,39,1
1.433333333,4,0.245842,9,2,7,0,4,1,0,0,1.1,26,0
1.1,4,0.274222,13,2,8,0,1,1,0.7688,0,0.95,39,1
0.7,4,0.342575,10,4,12,3,2,0,0,0,0.75,39,0
1,4,0.206051,9,2,6,0,4,1,0,0,1,39,1
1.833333333,4,0.234213,9,2,14,0,4,1,0,0,1.5,39,0
1.9,4,0.145189,10,4,1,1,4,0,0,0,1,39,0
1.233333333,4,0.23349,9,4,5,1,4,1,0,0,1.25,39,0
1.066666667,4,0.344129,9,2,7,0,4,1,0,0,1,39,1
2.066666667,6,0.171315,13,2,10,0,4,1,0,0,1.5,39,1
1.033333333,6,0.181485,13,4,12,1,2,1,0,0,1,39,1
1.7,4,0.255412,13,2,4,0,4,1,0,0,1.25,10,1
1.233333333,4,0.262409,14,0,4,4,4,0,0,0.0213,1.125,39,0
1.5,4,0.19959,3,2,14,0,4,1,0,0,0.95,26,0
1.566666667,4,0.084726,10,2,7,0,4,1,0,0,1,39,0
1.033333333,0,0.226883,9,0,0,3,4,1,0,0,1.875,39,0
2.5,6,0.184335,7,2,4,0,4,1,0,0,0.75,39,0
1.433333333,4,0.102025,14,2,10,0,3,1,0,0,1.25,39,0
1.3,4,0.183898,12,2,3,0,4,1,0.7688,0,1.5,11,1
1,4,0.055291,13,2,10,0,4,1,0,0,1,39,1
0.9,4,0.150025,3,4,6,2,4,1,0,0,1,13,0
1.466666667,4,0.100584,9,2,7,0,0,1,0,0,1,39,0
1.766666667,2,0.181755,14,0,10,1,4,0,0,0,0.875,39,1
1.333333333,4,0.150528,13,2,1,0,4,1,0,0,1,39,0
0.6,4,0.107277,7,4,12,3,4,0,0,0,0.5,39,0
1.1,4,0.247205,13,2,11,0,2,1,0,0,1,9,0
0.666666667,4,0.291979,9,4,12,3,4,1,0,0,1,39,0
1.266666667,4,0.270985,10,2,4,0,2,1,0,0,1.25,39,0
1.6,4,0.062605,9,0,1,1,4,0,0,0,0.875,39,0
1.533333333,6,0.176863,9,2,4,0,4,1,0,0,1,39,0
1.7,4,0.053197,9,2,3,0,4,1,0,0,1,39,0
1.166666667,6,0.267776,9,4,8,2,4,0,0,0,0.75,39,0
0.8,4,0.308205,4,4,6,2,4,1,0,0,1,26,0
1,4,0.306383,10,0,6,1,4,1,0,0,1.25,39,0
2.333333333,4,0.035494,9,2,4,0,4,1,0,0,0.75,39,0
0.866666667,4,0.291968,9,2,14,0,4,1,0,0,1.1,39,0
1.133333333,4,0.080933,9,2,3,0,4,1,0,0.1672,1,39,0
1.533333333,4,0.271828,9,2,3,0,4,1,0,0,1,39,1
2.333333333,4,0.121993,9,2,1,5,4,0,0,0,0.125,39,0
1.233333333,2,0.031023,10,2,8,0,4,1,0,0,1,39,0
1.2,6,0.036425,10,0,12,4,4,0,0,0,0.875,39,0
0.766666667,4,0.407684,5,4,7,2,4,0,0,0,1,26,0
0.933333333,4,0.241895,9,2,12,0,4,1,0,0.1628,1,39,0
1.466666667,6,0.158555,10,2,4,0,4,1,0,0,1.25,39,1
1.933333333,4,0.140363,9,0,7,1,4,1,0.3325,0,0.75,39,0
1.766666667,4,0.123429,10,2,4,0,4,1,0,0,1.5,39,1
0.766666667,4,0.04006,10,2,6,0,4,1,0,0,1,39,0
0.866666667,4,0.290286,9,4,3,1,2,1,0,0,1,39,0
0.7,0,0.249271,10,2,0,0,4,1,0,0,1,39,0
1.133333333,2,0.106169,14,0,10,1,4,0,0,0,1.25,39,0
1.433333333,4,0.076487,7,2,3,0,4,1,0,0,1,39,0
0.733333333,4,0.437994,10,4,8,2,2,1,0,0,0.5,39,0
1.366666667,4,0.113555,10,2,3,0,0,1,0.7298,0,1.25,39,1
1.2,4,0.16012,9,2,1,0,1,1,0,0,1,40,0
1.366666667,2,0.343079,13,2,10,5,4,0,0,0.174,0.5,39,0
0.9,4,0.406662,9,4,1,1,4,1,0.4416,0,1,39,0
1.4,6,0.037618,10,2,5,0,4,1,0,0,1.5,39,0
0.9,4,0.114158,11,4,1,3,4,0,0,0,0.875,39,0
1.366666667,4,0.115562,9,0,11,3,4,1,0,0,1,39,0
1.066666667,4,0.353994,13,2,4,2,1,0,0,0,1,3,1
0.7,4,0.344891,10,4,1,3,1,1,0,0,0.5,39,0
1.466666667,4,0.28675,13,2,4,0,2,1,0,0,1.25,39,1
0.966666667,4,0.194197,13,4,4,3,4,1,0,0,1,39,0
0.633333333,6,0.206599,10,4,8,3,4,0,0,0,0.55,39,0
0.7,2,0.596776,10,4,1,3,4,1,0,0,1,13,0
1.533333333,4,0.056841,9,2,14,0,4,1,0,0,1,39,0
1.266666667,4,0.112561,13,2,4,0,4,1,0,0,1.375,39,1
1.433333333,4,0.14711,10,4,1,4,4,1,0,0,1.2,39,1
1.8,5,0.175339,9,2,12,0,4,1,0,0,1.25,39,1
1.266666667,4,0.234901,14,2,4,0,4,1,0,0.1977,1.5,39,1
0.6,0,0.298133,10,4,0,3,4,1,0,0,1,39,0
1.666666667,4,0.217083,9,2,1,5,4,0,0,0,1,39,1
1,4,0.097757,11,2,10,5,4,0,0,0,0.9,39,1
1,4,0.151868,5,2,3,0,4,1,0,0,1,39,0
0.933333333,2,0.025864,9,4,4,4,0,0,0,0,0.875,39,0
0.866666667,4,0.109419,11,4,1,1,4,0,0,0,1.125,39,0
1.233333333,1,0.20307,10,2,3,0,4,1,0,0,1.075,39,0
1.066666667,4,0.107843,9,2,7,0,4,1,0.5178,0,1.25,39,1
2.133333333,7,0.264544,14,2,10,5,4,0,0,0,0.125,39,1
0.6,4,0.148644,9,4,12,3,4,0,0,0,0.7,39,0
1,4,0.125762,10,2,1,0,4,1,0,0,0.75,39,0
1.2,0,0.053606,11,2,0,5,4,0,0.3908,0,0.2,39,0
0.6,4,0.193741,7,4,8,2,2,1,0,0,0.75,39,0
0.9,4,0.588905,9,2,3,0,4,1,0,0,1,39,0
1.633333333,4,0.115613,5,2,8,0,4,1,0,0,1,39,0
1.533333333,7,0.222374,9,2,8,0,4,1,0,0,1.075,39,1
1.233333333,4,0.185359,9,2,1,0,4,1,0,0,1,39,0
1,4,0.173647,10,0,14,1,4,1,0,0,1,39,0
0.966666667,4,0.031166,9,0,10,1,3,0,0,0,0.75,11,0
0.733333333,0,0.517995,9,4,0,3,4,1,0,0,1,26,0
0.833333333,6,0.189027,9,2,5,0,4,1,0,0,0.75,39,0
1.266666667,4,0.296125,9,5,9,4,2,0,0,0,0.75,39,0
1.066666667,0,0.640383,13,0,0,4,4,0,0,0,1,39,0
1.166666667,4,0.334291,10,2,3,0,4,1,0,0,1.25,39,0
1.866666667,4,0.31845,14,2,1,0,4,1,0,0,2,39,1
0.966666667,4,0.174163,10,0,4,1,4,0,0,0,1,39,0
1.366666667,4,0.119721,9,2,13,0,4,1,0,0,1,39,0
1.566666667,4,0.142719,9,2,7,0,4,1,0,0,1,39,0
0.766666667,4,0.162593,13,4,1,1,1,0,0,0,1,39,0
1.533333333,6,0.236852,13,2,12,0,4,1,0,0,1.125,39,1
0.933333333,2,0.154863,9,4,11,2,2,1,0,0.1876,1,39,0
1.3,4,0.168894,13,0,1,4,4,0,0,0,0.5,39,0
1.4,6,0.34492,10,2,5,5,4,0,0,0,1.25,39,0
1.3,4,0.033355,9,2,14,0,4,1,0.7298,0,1.2,39,1
